cod_ibge,nome,nume_cid,pgai,tipo_cidd,regiao_num,territ_cid,utr,criacao,area,pop_1996,pop_2000,pop_2007,pop_2008,pop_2009,assoc_mun,reg_pm,art_pm,region_ibg,cod_region,pop_2010,ppa_2012_2,number,regionaliz,areaoficia,reg_tur,nova_regio,nova_reg_o,cultura,area_1989,area_1990,area_1991,area_1992,area_1993,area_1994,area_1995,area_1996,area_1997,area_1998,area_1999,area_2000,area_2001,area_2002,area_2003,area_2004,area_2005,area_2006,area_2007,area_2008,area_2009,area_2010,area_2011,area_2012,area_2013,area_2014,area_2015,area_2016,area_2017,area_2018,colh_1989,colh_1990,colh_1991,colh_1992,colh_1993,colh_1994,colh_1995,colh_1996,colh_1997,colh_1998,colh_1999,colh_2000,colh_2001,colh_2002,colh_2003,colh_2004,colh_2005,colh_2006,colh_2007,colh_2008,colh_2009,colh_2010,colh_2011,colh_2012,colh_2013,colh_2014,colh_2015,colh_2016,colh_2017,colh_2018,prod_1989,prod_1990,prod_1991,prod_1992,prod_1993,prod_1994,prod_1995,prod_1996,prod_1997,prod_1998,prod_1999,prod_2000,prod_2001,prod_2002,prod_2003,prod_2004,prod_2005,prod_2006,prod_2007,prod_2008,prod_2009,prod_2010,prod_2011,prod_2012,prod_2013,prod_2014,prod_2015,prod_2016,prod_2017,prod_2018,rend_1989,rend_1990,rend_1991,rend_1992,rend_1993,rend_1994,rend_1995,rend_1996,rend_1997,rend_1998,rend_1999,rend_2000,rend_2001,rend_2002,rend_2003,rend_2004,rend_2005,rend_2006,rend_2007,rend_2008,rend_2009,rend_2010,rend_2011,rend_2012,rend_2013,rend_2014,rend_2015,rend_2016,rend_2017,rend_2018
1712504,Marianópolis do Tocantins,88-Marianópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2091,2605,3332,4473,4616,4743,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,4352,Paraíso do Tocantins,72,Região do Cantão,2091.364,Sem Região,Área-Programa Centro-Oeste,V,mandioca,35,35,30,30,30,30,30,95,30,30,30,30,20,40,20,30,100,70,60,140,140,80,60,60,20,0,0,90,145,145,35,35,30,30,30,30,30,95,30,30,30,30,20,20,20,30,100,70,60,60,80,80,60,60,20,0,0,90,145,145,420,420,360,480,480,480,480,172,720,600,600,600,400,400,400,600,2000,1400,1200,1200,1600,1600,1200,1080,300,0,0,1800,2900,3142,12000,12000,12000,16000,16000,16000,16000,1810,24000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,15000,0,0,20000,20000,21669
1713205,Miracema do Tocantins,68-Miracema do Tocantins,Outros,Capital,IX,,<Null>,1948,2656,17483,24444,19683,20194,19740,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,20567,Palmas,81,Região Metropolitana de Palmas,2656.078,Sem Região,Área-Programa Central,VI,mandioca,120,120,100,100,50,50,40,104,70,60,50,40,40,60,40,100,100,100,150,200,200,200,75,150,130,150,900,720,150,900,120,120,100,100,50,50,40,104,70,60,50,40,40,40,40,100,100,100,150,150,150,150,75,150,130,150,900,720,150,900,1440,1440,1200,1600,800,800,640,840,1750,1500,1250,1000,1000,1000,1000,2500,2500,2500,3750,3750,3750,3750,1875,3000,2080,3750,22500,11520,2400,1800,12000,12000,12000,16000,16000,16000,16000,8076,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,20000,16000,25000,25000,16000,16000,2000
1707108,Divinópolis do Tocantins,86-Divinópolis do Tocantins,Outros,Menor impacto re,XI,,<Null>,1987,2347,6476,5776,6359,6549,6623,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,6363,Paraíso do Tocantins,73,Região do Cantão,2347.421,Sem Região,Área-Programa Centro-Oeste,V,mandioca,35,35,30,30,30,30,30,13,20,20,20,20,20,40,20,20,20,30,20,40,30,20,10,10,0,0,0,205,72,200,35,35,30,30,30,30,30,13,20,20,20,20,20,20,20,20,20,30,20,20,20,20,10,10,0,0,0,205,72,200,420,420,360,480,480,480,480,69,500,400,400,400,400,400,400,400,400,600,400,400,400,320,160,160,0,0,0,4100,1440,3600,12000,12000,12000,16000,16000,16000,16000,5307,25000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,16000,16000,16000,0,0,0,20000,20000,18000
1721109,Tocantínia,73-Tocantínia,Outros,Menor impacto re,IX,,<Null>,1953,2602,5169,5788,6663,6866,6971,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Porto Nacional,17006,6598,Palmas,82,Região Metropolitana de Palmas,2601.587,Sem Região,Área-Programa Central,VI,mandioca,60,40,50,50,30,30,30,49,30,30,30,30,20,40,20,20,20,20,10,20,15,15,15,35,50,20,15,15,15,120,60,40,50,50,30,30,30,49,30,30,30,30,20,20,20,20,20,20,10,10,10,10,15,35,50,20,15,15,15,120,840,560,700,850,510,510,510,63,600,600,600,600,400,400,400,400,400,400,200,160,200,160,240,480,700,360,270,240,240,1820,14000,14000,14000,17000,17000,17000,17000,1285,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,16000,20000,16000,16000,13714,14000,18000,18000,16000,16000,15167
1718758,Rio Sono,100-Rio Sono,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1982,6357,6531,6089,6167,6345,6366,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,6148,Ponte Alta do Tocantins,94,Região do Jalapão,6357.117,Sem Região,Área-Programa leste( Jalapão),VII,mandioca,240,250,230,200,200,200,180,153,150,140,140,130,120,220,120,100,100,100,50,100,90,90,40,90,80,10,50,50,50,60,240,250,230,200,200,200,180,153,150,140,140,130,120,120,120,100,100,100,50,50,50,50,40,90,80,10,50,50,50,60,3240,3500,3220,3400,3400,3400,3060,825,2700,2100,2100,1950,1800,1800,1920,1600,1600,1600,800,800,800,800,720,1440,1280,180,900,800,800,720,13500,14000,14000,17000,17000,17000,17000,5392,18000,15000,15000,15000,15000,15000,16000,16000,16000,16000,16000,16000,16000,16000,18000,16000,16000,18000,18000,16000,16000,12000
1717503,Pium,92-Pium,Javaés,Menor impacto re,XI,,<Null>,1953,10013,6733,5540,6403,6598,6701,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Rio Formoso,17004,6584,Paraíso do Tocantins,71,Região do Cantão,10012.666,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,mandioca,200,150,100,120,100,110,130,27,130,250,100,170,160,100,35,330,330,330,330,400,400,400,360,300,195,0,0,100,260,166,200,150,100,120,100,110,130,27,70,170,100,170,80,55,35,330,330,330,330,400,400,400,360,300,195,0,0,100,260,166,4200,3000,2000,2400,2000,2200,2600,180,1400,3400,2000,3400,1600,1100,700,6600,6600,6600,6600,8000,8000,8000,7200,5400,2925,0,0,1900,4086,2608,21000,20000,20000,20000,20000,20000,20000,6666,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,18000,15000,0,0,19000,15715,15711
1713304,Miranorte,60-Miranorte,Outros,Menor impacto re,VIII,,<Null>,1963,1032,10774,11802,11858,12200,12231,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,12583,Guaraí,70,Região Metropolitana de Palmas,1031.616,Sem Região,Área-Programa Centro-Oeste,V,mandioca,120,120,100,100,100,100,100,40,100,80,60,60,60,120,60,60,60,60,40,80,80,80,45,90,140,90,100,100,100,120,120,120,100,100,100,100,100,40,100,80,60,60,60,60,60,60,60,60,40,40,40,40,45,90,140,90,100,100,100,120,1440,1440,1200,1600,1600,1600,1600,158,2500,1600,1200,1200,1200,1200,1200,1200,1200,1200,800,800,800,640,720,1280,2240,1440,1600,1600,1600,1320,12000,12000,12000,16000,16000,16000,16000,3950,25000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,16000,16000,14222,16000,16000,16000,16000,16000,11000
1700251,Abreulândia,81-Abreulândia,Outros,Menor impacto re,XI,,<Null>,1993,1895,1957,2189,2245,2310,2321,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,2383,Paraíso do Tocantins,69,Região do Cantão,1895.201,Sem Região,Área-Programa Centro-Oeste,V,mandioca,0,0,0,0,20,30,30,30,30,30,20,20,20,40,20,20,20,20,20,30,10,10,10,10,0,0,0,20,52,33,0,0,0,0,20,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,10,10,10,10,0,0,0,20,52,33,0,0,0,0,320,480,480,157,750,750,500,500,500,500,500,500,500,500,500,500,250,160,160,160,0,0,0,400,1040,660,0,0,0,0,16000,16000,16000,5233,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,16000,16000,16000,0,0,0,20000,20000,20000
1703909,Caseara,83-Caseara,Outros,Menor impacto re,XI,,<Null>,1987,1692,3625,3660,4667,4813,4927,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,4601,Paraíso do Tocantins,68,Região do Cantão,1691.612,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,mandioca,70,65,60,50,50,50,50,53,50,40,30,30,20,40,20,30,30,30,20,950,950,600,500,250,25,0,0,250,250,250,70,65,60,50,50,50,50,53,50,40,30,30,20,20,20,30,30,30,20,50,700,600,500,250,25,0,0,250,250,250,840,780,720,800,800,800,800,301,1250,720,540,540,360,360,360,540,540,540,360,900,12600,10800,9000,4500,375,0,0,5000,5000,5000,12000,12000,12000,16000,16000,16000,16000,5679,25000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,15000,0,0,20000,20000,20000
1718709,Rio dos Bois,61-Rio dos Bois,Outros,Menor impacto re,VIII,,<Null>,1993,845,2042,2269,2092,2150,2136,,6ª CIPM - Miracema do Tocantins,6ª CIPM,Miracema do Tocantins,17003,2570,Guaraí,80,Região Metropolitana de Palmas,845.062,Sem Região,Área-Programa Central,VI,mandioca,0,0,0,0,30,20,20,80,20,20,60,40,40,50,40,10,10,10,20,30,30,30,20,30,30,20,20,20,20,20,0,0,0,0,30,20,20,80,20,20,60,40,40,40,40,10,10,10,20,20,20,20,20,30,30,20,20,20,20,20,0,0,0,0,480,320,320,567,500,500,1500,1000,1000,1000,1000,250,250,250,500,500,500,320,320,320,480,320,320,320,320,320,0,0,0,0,16000,16000,16000,7087,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,16000,16000,10667,16000,16000,16000,16000,16000,16000
1716505,Pedro Afonso,78-Pedro Afonso,Outros,Capital,X,,Regiao Nordeste_Sede,1903,2011,8648,9028,10294,10605,10758,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,11510,Guaraí,65,Região Nordeste,2010.892,Sem Região,Área-Programa Nordeste,IV,mandioca,250,160,190,170,70,60,310,310,120,140,300,220,220,300,200,100,100,100,50,150,150,150,40,40,40,40,40,20,20,60,250,160,150,170,60,60,60,310,120,130,280,200,220,200,200,100,100,100,50,70,80,80,40,40,40,40,40,20,20,60,3750,2400,2250,3570,1200,1200,1200,1670,3000,3250,7000,5000,5500,5000,5000,2500,2500,2500,1250,1540,1760,1760,720,880,640,880,880,440,320,960,15000,15000,15000,21000,20000,20000,20000,5387,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,22000,22000,22000,18000,22000,16000,22000,22000,22000,16000,16000
1708254,Tabocão,57-Fortaleza do Tabocão,Outros,Menor impacto re,VIII,,<Null>,1993,622,2315,2242,2101,2160,2149,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,2411,Guaraí,54,Região Metropolitana de Palmas,621.558,Sem Região,Área-Programa Noroeste,III,mandioca,0,0,0,0,25,65,95,4,55,45,45,30,30,50,30,30,30,20,10,20,20,20,15,30,20,25,25,25,25,60,0,0,0,0,20,50,50,4,50,40,45,30,30,30,30,30,30,20,10,10,10,10,15,30,20,25,25,25,25,60,0,0,0,0,400,1000,1000,41,1250,1000,1125,750,750,750,750,750,750,500,250,240,240,160,240,400,320,400,400,400,400,900,0,0,0,0,20000,20000,20000,10250,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,24000,24000,16000,16000,13333,16000,16000,16000,16000,16000,15000
1712405,Lizarda,96-Lizarda,Outros,Menor impacto re,XII,Jalapão,Regiao Jalapao,1953,5723,4085,3787,3634,3737,3729,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,3731,Ponte Alta do Tocantins,95,Região do Jalapão,5723.201,Sem Região,Área-Programa leste( Jalapão),VII,mandioca,200,220,180,180,180,180,180,35,200,100,90,90,80,160,80,80,80,80,90,150,150,150,90,180,160,160,180,180,180,180,200,220,180,180,180,180,180,35,200,100,90,90,80,80,80,80,80,80,90,90,90,90,90,180,160,160,180,180,180,180,2600,2970,2430,3060,3060,3060,3060,166,3600,1500,1440,1530,1360,1360,1440,1440,1440,1440,1620,1620,1620,1620,1620,2880,2400,2880,3240,2700,2700,2940,13000,13500,13500,17000,17000,17000,17000,4742,18000,15000,16000,17000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,16000,15000,18000,18000,15000,15000,16333
1707207,Dois Irmãos do Tocantins,56-Dois Irmãos do Tocantins,Outros,Menor impacto re,VIII,,<Null>,1963,3757,7554,7269,7060,7261,7254,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,7161,Guaraí,67,Região do Cantão,3757.015,Sem Região,Área-Programa Centro-Oeste,V,mandioca,200,200,180,180,180,180,180,43,160,150,140,100,100,180,100,100,100,100,70,100,90,50,40,40,350,0,0,0,154,170,200,200,180,180,180,180,180,43,160,150,140,100,100,100,100,100,100,100,70,70,50,50,40,40,350,0,0,0,154,170,2400,2400,2160,2880,2880,2880,2880,270,3840,3600,3360,2400,2400,2400,2400,2400,2400,2400,1680,1680,1200,750,600,600,4550,0,0,0,3850,3018,12000,12000,12000,16000,16000,16000,16000,6279,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,15000,15000,15000,13000,0,0,0,25000,17753
1703305,Bom Jesus do Tocantins,74-Bom Jesus do Tocantins,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1333,2279,2323,2710,2793,2839,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,3768,Guaraí,63,Região Nordeste,1332.665,Sem Região,Área-Programa Nordeste,IV,mandioca,0,0,0,0,50,60,140,100,80,80,70,60,60,110,60,60,50,50,40,50,40,40,20,20,0,20,10,10,10,10,0,0,0,0,40,50,60,100,70,70,70,60,60,60,60,60,50,50,40,40,10,10,20,20,0,20,10,10,10,10,0,0,0,0,800,1000,1200,239,1750,1750,1750,1500,1500,1500,1500,1500,1250,1250,1000,1000,250,160,320,320,0,320,160,160,160,160,0,0,0,0,20000,20000,20000,2390,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,16000,16000,16000,0,16000,16000,16000,16000,16000
1704105,Centenário,75-Centenário,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1955,2189,2163,2386,2457,2485,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,2564,Guaraí,64,Região Nordeste,1954.688,Sem Região,Área-Programa Nordeste,IV,mandioca,0,0,0,0,10,20,30,40,30,35,45,30,35,40,40,40,40,80,50,60,90,130,20,70,35,60,60,60,50,45,0,0,0,0,10,20,30,20,20,35,45,30,35,40,40,40,40,80,50,60,90,90,20,70,35,60,60,60,50,45,0,0,0,0,120,240,363,250,245,440,585,390,455,520,1800,800,800,1600,1000,1200,1800,1800,400,1300,525,960,960,960,800,675,0,0,0,0,12000,12000,12100,12500,12250,12571,13000,13000,13000,13000,45000,20000,20000,20000,20000,20000,20000,20000,20000,18571,15000,16000,16000,16000,16000,15000
1721257,Tupirama,62-Tupirama,Outros,Menor impacto re,VIII,,<Null>,1997,712,0,1179,1405,1448,1474,,3º BPM - Pedro Afonso,3º BPM,Miracema do Tocantins,17003,1574,Guaraí,55,Região Metropolitana de Araguaína,712.202,Sem Região,Área-Programa Noroeste,III,mandioca,0,0,0,0,0,0,0,0,50,60,40,40,30,50,30,20,20,20,10,20,20,20,10,10,15,10,10,10,10,34,0,0,0,0,0,0,0,0,50,40,40,40,30,30,30,20,20,20,10,10,10,10,10,10,15,10,10,10,10,34,0,0,0,0,0,0,0,0,1250,1000,1000,1000,750,750,750,500,500,500,160,160,160,160,160,160,240,220,220,160,160,408,0,0,0,0,0,0,0,0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,16000,16000,16000,16000,16000,16000,16000,22000,22000,16000,16000,12000
1708304,Goianorte,58-Goianorte,Outros,Menor impacto re,VIII,,<Null>,1988,1801,5134,4839,5221,5376,5426,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,4960,Guaraí,51,Região Médio Araguaia,1800.974,Sem Região,Área-Programa Noroeste,III,mandioca,140,130,140,120,150,170,300,55,150,140,65,70,75,80,80,80,80,80,100,90,140,100,90,100,80,50,50,50,100,50,140,100,100,120,110,130,140,55,150,140,65,70,75,80,80,80,80,80,100,90,140,100,90,100,80,50,50,50,100,50,1680,1500,1500,2400,2200,2600,2800,158,3750,3500,975,1050,1125,1200,4000,1600,1600,1600,2000,1800,2800,2000,1800,1800,1280,1000,1000,1000,2260,1000,12000,15000,15000,20000,20000,20000,20000,2872,25000,25000,15000,15000,15000,15000,50000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,20000,20000,20000,22600,20000
1718881,Santa Maria do Tocantins,80-Santa Maria do Tocantins,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1410,2187,2226,2673,2755,2807,,3º BPM - Pedro Afonso,3º BPM,Porto Nacional,17006,2894,Guaraí,62,Região Nordeste,1410.446,Sem Região,Área-Programa Nordeste,IV,mandioca,0,0,0,0,50,60,120,70,70,90,70,75,80,95,110,110,110,110,110,100,110,210,100,190,80,10,50,50,50,50,0,0,0,0,40,50,50,60,60,90,70,75,80,95,110,110,110,110,110,100,110,100,100,190,80,10,50,50,50,50,0,0,0,0,800,1000,1000,1200,1500,1300,1050,1050,1200,1425,5500,2750,2750,2750,2750,2500,2750,2500,2500,4500,1280,250,1250,800,800,1078,0,0,0,0,20000,20000,20000,20000,25000,14444,15000,14000,15000,15000,50000,25000,25000,25000,25000,25000,25000,25000,25000,23684,16000,25000,25000,16000,16000,21560
1716703,Colméia,55-Colméia,Outros,Menor impacto re,VIII,,<Null>,1980,991,9141,9352,8759,9005,8961,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,8604,Guaraí,52,Região Médio Araguaia,990.712,Sem Região,Área-Programa Noroeste,III,mandioca,70,55,40,60,75,75,155,12,75,50,65,65,70,80,100,100,100,100,100,80,130,120,70,70,100,20,20,20,35,20,70,50,40,60,60,60,70,12,70,50,65,65,70,80,100,100,100,100,100,80,130,120,70,70,100,20,20,20,35,20,1050,750,600,1200,1200,1200,1400,67,1750,1250,975,975,1050,1200,5000,2500,2500,2500,2500,2000,3250,3000,1750,1260,1600,400,360,360,710,360,15000,15000,15000,20000,20000,20000,20000,5583,25000,25000,15000,15000,15000,15000,50000,25000,25000,25000,25000,25000,25000,25000,25000,18000,16000,20000,18000,18000,20286,18000
1701903,Araguacema,54-Araguacema,Outros,Menor impacto re,VIII,,<Null>,1937,2778,4712,5414,5423,5579,5591,MESOESTE-Associação Municipios do Meio Oeste,8º BPM - Paraíso,8º BPM,Miracema do Tocantins,17003,6317,Guaraí,66,Região do Cantão,2778.452,Lagos e Praias do Cantão,Área-Programa Centro-Oeste,V,mandioca,70,65,65,60,30,30,30,85,30,30,80,30,280,310,280,280,200,150,150,230,100,100,100,80,130,0,0,0,156,120,70,65,65,60,30,30,30,85,30,25,70,30,280,280,280,280,200,150,150,150,100,100,100,80,130,0,0,0,156,120,840,780,780,960,480,480,480,76,750,625,1750,750,7000,7000,7000,7000,5000,3750,3750,3000,2000,2000,1600,1280,1690,0,0,0,2340,1800,12000,12000,12000,16000,16000,16000,16000,894,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,20000,20000,20000,16000,16000,13000,0,0,0,15000,15000
1718501,Recursolândia,79-Recursolândia,Outros,Menor impacto re,X,,Regiao Nordeste,1993,1217,3051,3138,3665,3777,3839,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,3768,Guaraí,60,Região Nordeste,2216.65,Sem Região,Área-Programa Nordeste,IV,mandioca,0,0,0,0,10,20,30,40,30,30,30,45,50,65,75,75,75,75,80,70,80,140,25,50,40,40,25,25,25,25,0,0,0,0,10,20,30,20,20,30,30,45,50,65,75,75,75,75,80,70,80,90,25,50,40,40,25,25,25,25,0,0,0,0,120,240,390,260,260,360,360,540,600,780,3375,1500,1500,1500,1600,1400,1600,1800,500,800,600,800,500,400,400,300,0,0,0,0,12000,12000,13000,13000,13000,12000,12000,12000,12000,12000,45000,20000,20000,20000,20000,20000,20000,20000,20000,16000,15000,20000,20000,16000,16000,12000
1718402,Presidente Kennedy,49-Presidente Kennedy,Outros,Menor impacto re,VI,,<Null>,1971,770,4146,3759,3680,3785,3784,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,3676,Colinas do Tocantins,49,Região Metropolitana de Araguaína,770.418,Sem Região,Área-Programa Noroeste,III,mandioca,100,120,100,100,75,20,70,120,70,75,75,75,90,100,120,120,120,120,120,100,120,100,100,100,80,30,30,30,12,30,100,100,100,80,75,20,70,60,60,75,75,75,90,100,120,120,120,120,120,100,120,100,100,100,80,30,30,30,12,30,1500,1500,1500,1240,1125,300,980,840,840,1050,1050,1050,1260,1400,5400,2400,2400,2400,2400,1900,2400,2000,1900,1800,1280,600,600,600,252,600,15000,15000,15000,15500,15000,15000,14000,14000,14000,14000,14000,14000,14000,14000,45000,20000,20000,20000,20000,19000,20000,20000,19000,18000,16000,20000,20000,20000,21000,20000
1706001,Couto de Magalhães,44-Couto de Magalhães,Outros,Menor impacto re,VI,,<Null>,1963,1586,4358,4335,4887,5035,5102,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,5009,Colinas do Tocantins,46,Região Médio Araguaia,1585.773,Sem Região,Área-Programa Noroeste,III,mandioca,90,180,180,160,80,80,140,22,70,70,85,80,90,65,80,80,80,80,80,60,150,150,120,100,70,40,250,200,200,100,90,160,150,160,70,70,70,22,70,70,85,80,90,65,80,80,80,80,80,60,150,150,120,100,70,40,250,200,200,100,1350,2400,2250,3200,1400,1400,1400,175,1750,1750,1225,1200,1350,975,4000,1600,1600,1600,1600,1200,3000,3000,2400,1800,1120,800,5000,4000,4000,1900,15000,15000,15000,20000,20000,20000,20000,7954,25000,25000,14411,15000,15000,15000,50000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,20000,20000,20000,20000,19000
1711100,Itaporã do Tocantins,45-Itaporã do Tocantins,Outros,Menor impacto re,VI,,<Null>,1963,919,3214,2522,2989,3080,3135,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,2428,Colinas do Tocantins,47,Região Médio Araguaia,918.916,Sem Região,Área-Programa Noroeste,III,mandioca,160,140,160,150,130,80,100,180,100,100,90,95,90,100,110,110,110,110,130,90,130,120,100,150,150,50,60,50,25,50,160,120,160,80,130,80,100,90,90,100,90,95,90,100,110,110,110,110,130,90,130,120,100,150,150,50,60,50,25,50,2400,1800,2400,1240,2170,1240,1400,1260,1260,1400,1300,1425,1350,1500,5500,2750,2750,2750,3250,2250,3250,3000,2500,2700,2400,1000,1200,1000,21,1000,15000,15000,15000,15500,16692,15500,14000,14000,14000,14000,14444,15000,15000,15000,50000,25000,25000,25000,25000,25000,25000,25000,25000,18000,16000,20000,20000,20000,840,20000
1710508,Itacajá,76-Itacajá,Outros,Menor impacto re,X,,Regiao Nordeste,1953,3051,6549,6815,6386,6565,6534,,3º BPM - Pedro Afonso,3º BPM,Jalapão,17007,7104,Guaraí,59,Região Nordeste,3051.341,Sem Região,Área-Programa Nordeste,IV,mandioca,300,100,300,200,50,30,35,55,40,40,40,50,55,60,65,65,65,65,75,50,150,140,120,100,100,50,80,150,125,150,300,100,300,100,45,30,35,20,35,40,40,50,55,60,65,65,65,65,75,50,150,140,120,100,100,50,80,150,125,150,3000,1200,3600,1200,540,360,427,250,430,480,480,600,660,720,2925,1300,1300,1300,1500,1000,3000,2800,2400,1800,1600,1000,1600,3000,3100,2900,10000,12000,12000,12000,12000,12000,12200,12500,12285,12000,12000,12000,12000,12000,45000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,20000,20000,20000,24800,19333
1703602,Brasilândia do Tocantins,42-Brasilândia do Tocantins,Outros,Menor impacto re,VI,,<Null>,1993,641,1761,1923,2119,2183,2208,,3ª CIPM - Colinas do Tocantins,3ª CIPM,Miracema do Tocantins,17003,2061,Colinas do Tocantins,48,Região Metropolitana de Araguaína,641.464,Sem Região,Área-Programa Noroeste,III,mandioca,0,0,0,0,20,40,50,80,50,50,60,50,50,60,70,70,70,70,80,100,250,200,140,100,60,50,50,50,7,50,0,0,0,0,20,40,50,40,40,50,60,50,50,60,70,70,70,70,80,100,250,200,140,100,60,50,50,50,7,50,0,0,0,0,300,600,690,560,560,710,840,700,700,840,3150,1400,1400,1400,1600,2000,5000,4000,2800,1800,960,1000,1000,1000,140,767,0,0,0,0,15000,15000,13800,14000,14000,14200,14000,14000,14000,14000,45000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,20000,20000,20000,20000,15340
1721307,Tupiratins,50-Tupiratins,Outros,Menor impacto re,VI,,<Null>,1993,895,1313,1365,2007,2072,2143,,3º BPM - Pedro Afonso,3º BPM,Miracema do Tocantins,17003,2092,Colinas do Tocantins,50,Região Metropolitana de Araguaína,895.302,Sem Região,Área-Programa Noroeste,III,mandioca,0,0,0,0,10,30,40,60,40,45,35,40,45,60,80,80,80,80,80,70,90,100,70,100,100,50,50,50,35,50,0,0,0,0,10,30,40,30,30,45,35,40,45,60,80,80,80,80,80,70,90,100,70,100,100,50,50,50,35,50,0,0,0,0,150,450,550,415,415,585,455,520,630,840,3600,1600,1600,1600,1600,1400,1800,2000,1400,1800,1600,1000,1000,1000,840,1000,0,0,0,0,15000,15000,13750,13833,13833,13000,13000,13000,14000,14000,45000,20000,20000,20000,20000,20000,20000,20000,20000,18000,16000,20000,20000,20000,24000,20000
1716653,Pequizeiro,48-Pequizeiro,Outros,Menor impacto re,VI,,<Null>,1987,1210,3574,4591,4799,4940,4971,,7º BPM - Guaraí,7º BPM,Miracema do Tocantins,17003,5050,Colinas do Tocantins,44,Região Médio Araguaia,1209.798,Sem Região,Área-Programa Noroeste,III,mandioca,40,50,70,60,80,80,150,15,70,70,75,70,70,90,100,100,100,100,110,90,110,100,100,100,80,20,20,30,100,30,40,40,50,60,60,50,80,15,60,70,75,70,70,90,100,100,100,100,110,90,110,100,100,100,80,20,20,30,100,30,600,600,750,1200,1200,1000,1600,81,1500,1750,1125,1050,1050,1350,5000,2500,2500,2500,2750,2250,2090,2000,2000,1800,1280,400,400,400,2200,525,15000,15000,15000,20000,20000,20000,20000,5400,25000,25000,15000,15000,15000,15000,50000,25000,25000,25000,25000,25000,19000,20000,20000,18000,16000,20000,20000,13333,22000,17500
