ano,sigla_uf,id_municipio,tema,recusa,sem_gestor,caracterizacao_orgao_gestor,sexo,idade,cor_raca,cor_raca_autodeclarado,escolaridade,escolaridade_formacao
2018,TO,1718808,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,,Branca,1,Ensino superior incompleto,Não se aplica
2018,TO,1718808,saude,0,0,Secretaria exclusiva,Feminino,41,Parda,1,Ensino superior completo,Direito
2018,TO,1718808,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Parda,1,Ensino superior completo,Outra
2019,TO,1718808,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,55,Parda,1,Ensino superior completo,Não se aplica
2019,TO,1718808,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718808,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,24,Branca,1,Ensino superior completo,Não se aplica
2020,TO,1718808,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,41,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1718808,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1718808,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718808,saude,0,0,Secretaria exclusiva,Feminino,,Preta,1,Especialização,Enfermagem
2021,TO,1718808,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,25,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718808,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,25,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718808,eduacao,0,0,Secretaria exclusiva,Masculino,,Branca,0,Ensino médio (2º Grau) completo,
2021,TO,1718808,informacao_prefeito,0,0,Não se aplica,Masculino,,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1718840,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1718840,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,31,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1718840,saude,0,0,Secretaria exclusiva,Feminino,35,Parda,0,Ensino médio (2º Grau) completo,
2018,TO,1718840,assistencia_social,0,0,Secretaria exclusiva,Feminino,59,Branca,1,Ensino médio (2º Grau) completo,
2019,TO,1718840,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1718840,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718840,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1718840,transporte,1,0,,,,,,,Não se aplica
2020,TO,1718840,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1718840,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1718840,saude,0,0,Secretaria exclusiva,Feminino,38,Parda,0,Ensino superior incompleto,
2021,TO,1718840,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Branca,1,Especialização,Não se aplica
2021,TO,1718840,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Branca,1,Especialização,Não se aplica
2021,TO,1718840,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Branca,1,Especialização,Matemática
2021,TO,1718840,informacao_prefeito,0,0,Não se aplica,Masculino,32,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1718865,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1718865,cultura,0,0,Setor subordinado a outra secretaria,Masculino,51,Preta,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2018,TO,1718865,saude,0,0,Secretaria exclusiva,Masculino,65,Branca,1,Especialização,Administração
2018,TO,1718865,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,32,Branca,1,Ensino superior incompleto,
2019,TO,1718865,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1718865,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718865,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718865,transporte,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718865,agropecuario,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718865,meio_ambiente,0,0,Não possui estrutura,,,,,,Não se aplica
2021,TO,1718865,saude,0,0,Secretaria exclusiva,Feminino,39,Branca,0,Ensino superior completo,Administração
2021,TO,1718865,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,51,Parda,0,Ensino fundamental (1º Grau) incompleto,Não se aplica
2021,TO,1718865,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,51,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718865,eduacao,0,0,Secretaria exclusiva,Feminino,37,Branca,0,Especialização,Pedagogia
2021,TO,1718865,informacao_prefeito,0,0,Não se aplica,Feminino,42,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1718881,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1718881,cultura,0,0,Secretaria exclusiva,Masculino,34,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1718881,saude,0,0,Secretaria exclusiva,Feminino,30,Parda,0,Ensino superior completo,Sociologia
2018,TO,1718881,assistencia_social,0,0,Secretaria exclusiva,Feminino,34,Parda,1,Ensino superior completo,Outra
2019,TO,1718881,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,35,Branca,0,Especialização,Não se aplica
2019,TO,1718881,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718881,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,35,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1718881,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1718881,agropecuario,0,0,Setor subordinado a outra secretaria,Masculino,35,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1718881,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718881,saude,0,0,Secretaria exclusiva,Feminino,34,Preta,1,Ensino superior completo,Pedagogia
2021,TO,1718881,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,38,Preta,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718881,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,38,Preta,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718881,eduacao,0,0,Secretaria exclusiva,Feminino,38,Branca,0,Ensino superior completo,Pedagogia
2021,TO,1718881,informacao_prefeito,0,0,Não se aplica,Masculino,50,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1718899,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1718899,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,45,Branca,1,Especialização,Não se aplica
2018,TO,1718899,saude,0,0,Secretaria exclusiva,Feminino,37,Parda,0,Ensino superior completo,Direito
2018,TO,1718899,assistencia_social,0,0,Secretaria exclusiva,Feminino,29,Branca,1,Ensino superior completo,Psicologia
2019,TO,1718899,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,30,Branca,1,Ensino superior completo,Não se aplica
2019,TO,1718899,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718899,habitacao,0,0,Secretaria exclusiva,Masculino,49,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1718899,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1718899,agropecuario,0,0,Secretaria exclusiva,Masculino,56,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1718899,meio_ambiente,0,0,Secretaria exclusiva,Masculino,36,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1718899,saude,0,0,Secretaria exclusiva,Feminino,37,Parda,1,Ensino superior completo,Outra
2021,TO,1718899,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,48,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1718899,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,48,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1718899,eduacao,0,0,Secretaria exclusiva,Masculino,42,Parda,1,Especialização,Biologia
2021,TO,1718899,informacao_prefeito,0,0,Não se aplica,Feminino,54,Preta,0,Ensino fundamental (1º Grau) incompleto,Não se aplica
2018,TO,1718907,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1718907,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1718907,saude,0,0,Secretaria exclusiva,Feminino,48,Parda,0,Ensino superior completo,Pedagogia
2018,TO,1718907,assistencia_social,0,0,Secretaria exclusiva,Feminino,52,Parda,0,Ensino superior completo,Assistência social
2019,TO,1718907,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1718907,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718907,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1718907,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1718907,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1718907,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1718907,saude,0,0,Secretaria exclusiva,Feminino,51,Parda,1,Ensino superior completo,Enfermagem
2021,TO,1718907,esporte,0,0,Setor subordinado a outra secretaria,Feminino,35,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1718907,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1718907,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Parda,1,Ensino superior completo,Outra
2021,TO,1718907,informacao_prefeito,0,0,Não se aplica,Masculino,51,Preta,0,Ensino superior completo,Não se aplica
2018,TO,1719004,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1719004,cultura,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,59,Branca,0,Ensino fundamental (1º Grau) completo,Não se aplica
2018,TO,1719004,saude,0,0,Secretaria exclusiva,Feminino,47,Parda,1,Ensino superior completo,Sociologia
2018,TO,1719004,assistencia_social,0,0,Secretaria exclusiva,Feminino,35,Branca,1,Ensino superior completo,Direito
2019,TO,1719004,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1719004,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1719004,habitacao,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,57,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1719004,transporte,0,0,Setor subordinado a outra secretaria,Masculino,42,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1719004,agropecuario,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,57,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1719004,meio_ambiente,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,57,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1719004,saude,0,0,Secretaria exclusiva,Feminino,30,Branca,1,Ensino superior completo,Enfermagem
2021,TO,1719004,esporte,0,0,Não possui estrutura,,,,,,Não se aplica
2021,TO,1719004,cultura,0,0,Setor subordinado a outra secretaria,Masculino,57,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1719004,eduacao,0,0,Secretaria exclusiva,Feminino,42,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1719004,informacao_prefeito,0,0,Não se aplica,Masculino,58,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1720002,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720002,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1720002,saude,0,0,Secretaria exclusiva,Feminino,38,Parda,1,Ensino superior incompleto,
2018,TO,1720002,assistencia_social,0,0,Secretaria exclusiva,Feminino,42,Preta,1,Ensino superior completo,Outra
2019,TO,1720002,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720002,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720002,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,54,Parda,1,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1720002,transporte,0,0,Setor subordinado a outra secretaria,Masculino,54,Parda,1,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1720002,agropecuario,0,0,Secretaria exclusiva,Masculino,44,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1720002,meio_ambiente,0,0,Secretaria exclusiva,Masculino,43,Parda,1,Especialização,Não se aplica
2021,TO,1720002,saude,0,0,Secretaria exclusiva,Masculino,40,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1720002,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,24,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1720002,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,24,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1720002,eduacao,0,0,Secretaria exclusiva,Masculino,47,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1720002,informacao_prefeito,0,0,Não se aplica,Masculino,48,Parda,1,Ensino superior incompleto,Não se aplica
2018,TO,1720101,politica_genero,0,0,Setor subordinado a outra secretaria,Feminino,32,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1720101,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,38,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1720101,saude,0,0,Secretaria exclusiva,Feminino,31,Preta,1,Ensino superior incompleto,
2018,TO,1720101,assistencia_social,0,0,Secretaria exclusiva,Feminino,32,Parda,0,Ensino superior completo,Direito
2019,TO,1720101,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,42,Parda,0,Ensino médio incompleto,Não se aplica
2019,TO,1720101,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720101,habitacao,0,0,Setor subordinado a outra secretaria,Feminino,60,Parda,1,Especialização,Não se aplica
2020,TO,1720101,transporte,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,53,Parda,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2020,TO,1720101,agropecuario,0,0,Secretaria exclusiva,Masculino,44,Parda,1,Ensino fundamental (1º Grau) incompleto,Não se aplica
2020,TO,1720101,meio_ambiente,0,0,Secretaria exclusiva,Masculino,27,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1720101,saude,0,0,Secretaria exclusiva,Feminino,30,Parda,1,Ensino superior completo,Enfermagem
2021,TO,1720101,esporte,0,0,Secretaria exclusiva,Masculino,26,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1720101,cultura,0,0,Secretaria exclusiva,Masculino,38,Parda,1,Especialização,Não se aplica
2021,TO,1720101,eduacao,0,0,Secretaria exclusiva,Feminino,39,Parda,1,Especialização,Letras
2021,TO,1720101,informacao_prefeito,0,0,Não se aplica,Masculino,35,Branca,1,Ensino superior completo,Não se aplica
2018,TO,1720150,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720150,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,38,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1720150,saude,0,0,Secretaria exclusiva,Masculino,38,Parda,0,Ensino superior incompleto,
2018,TO,1720150,assistencia_social,0,0,Secretaria exclusiva,Feminino,45,Parda,0,Ensino superior completo,Pedagogia
2019,TO,1720150,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720150,seguranca_publica,0,0,Setor subordinado a outra secretaria,Masculino,26,Preta,1,Ensino superior completo,Não se aplica
2020,TO,1720150,habitacao,0,0,Setor subordinado a outra secretaria,Feminino,29,Amarela,0,Ensino superior completo,Não se aplica
2020,TO,1720150,transporte,0,0,Setor subordinado a outra secretaria,Masculino,42,Amarela,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1720150,agropecuario,0,0,Setor subordinado a outra secretaria,Masculino,24,Amarela,0,Ensino superior incompleto,Não se aplica
2020,TO,1720150,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Amarela,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1720150,saude,0,0,Secretaria exclusiva,Feminino,36,Preta,1,Ensino superior incompleto,
2021,TO,1720150,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Branca,1,Especialização,Não se aplica
2021,TO,1720150,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Branca,1,Especialização,Não se aplica
2021,TO,1720150,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Branca,1,Especialização,Educação física
2021,TO,1720150,informacao_prefeito,0,0,Não se aplica,Masculino,51,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1720200,politica_genero,0,0,Secretaria exclusiva,Feminino,25,Branca,1,Ensino superior incompleto,Não se aplica
2018,TO,1720200,cultura,0,0,Secretaria exclusiva,Masculino,35,Preta,1,Ensino superior completo,Não se aplica
2018,TO,1720200,saude,0,0,Secretaria exclusiva,Masculino,27,Parda,0,Ensino médio (2º Grau) completo,
2018,TO,1720200,assistencia_social,0,0,Secretaria exclusiva,Feminino,26,Preta,1,Ensino superior incompleto,
2019,TO,1720200,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720200,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720200,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,44,Parda,1,Ensino superior completo,Não se aplica
2020,TO,1720200,transporte,0,0,Setor subordinado a outra secretaria,Masculino,39,Preta,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1720200,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1720200,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Preta,1,Ensino médio (2º Grau) incompleto,Não se aplica
2021,TO,1720200,saude,0,0,Secretaria em conjunto  com outras políticas setoriais,Feminino,34,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1720200,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,29,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1720200,cultura,0,0,Secretaria exclusiva,Feminino,31,Preta,1,Ensino superior incompleto,Não se aplica
2021,TO,1720200,eduacao,0,0,Secretaria exclusiva,Feminino,36,Preta,1,Especialização,Pedagogia
2021,TO,1720200,informacao_prefeito,0,0,Não se aplica,Masculino,38,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1720259,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720259,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Parda,1,Especialização,Não se aplica
2018,TO,1720259,saude,0,0,Secretaria exclusiva,Feminino,33,Parda,1,Ensino superior completo,Assistência social
2018,TO,1720259,assistencia_social,0,0,Secretaria exclusiva,Feminino,35,Branca,0,Especialização,Assistência social
2019,TO,1720259,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720259,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720259,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1720259,transporte,1,0,,,,,,,Não se aplica
2020,TO,1720259,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1720259,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1720259,saude,0,0,Secretaria exclusiva,Feminino,35,Parda,1,Especialização,Outra
2021,TO,1720259,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1720259,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1720259,eduacao,0,0,Secretaria exclusiva,Feminino,47,Branca,1,Especialização,Letras
2021,TO,1720259,informacao_prefeito,0,0,Não se aplica,Masculino,52,Branca,0,Ensino médio (2º Grau) incompleto,Não se aplica
2018,TO,1720309,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720309,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,53,Preta,0,Ensino superior completo,Não se aplica
2018,TO,1720309,saude,0,0,Secretaria exclusiva,Masculino,31,Parda,1,Ensino superior completo,Pedagogia
2018,TO,1720309,assistencia_social,0,0,Secretaria exclusiva,Masculino,34,Parda,1,Ensino superior completo,Outra
2019,TO,1720309,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720309,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720309,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Preta,1,Ensino superior completo,Não se aplica
2020,TO,1720309,transporte,0,0,Setor subordinado a outra secretaria,Masculino,48,Preta,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1720309,agropecuario,0,0,Setor subordinado a outra secretaria,Feminino,44,Preta,1,Ensino superior completo,Não se aplica
2020,TO,1720309,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,44,Preta,1,Ensino superior completo,Não se aplica
2021,TO,1720309,saude,0,0,Secretaria exclusiva,Feminino,30,Parda,1,Ensino superior completo,Enfermagem
2021,TO,1720309,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,53,Preta,0,Ensino superior completo,Não se aplica
2021,TO,1720309,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,53,Preta,0,Ensino superior completo,Não se aplica
2021,TO,1720309,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,53,Preta,0,Ensino superior completo,Pedagogia
2021,TO,1720309,informacao_prefeito,0,0,Não se aplica,Masculino,43,Parda,0,Mestrado,Não se aplica
2018,TO,1720499,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720499,cultura,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720499,saude,0,0,Secretaria exclusiva,Feminino,27,Parda,1,Ensino superior completo,Administração
2018,TO,1720499,assistencia_social,0,0,Secretaria exclusiva,Feminino,67,Branca,0,Ensino médio (2º Grau) incompleto,
2019,TO,1720499,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720499,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720499,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1720499,transporte,1,0,,,,,,,Não se aplica
2020,TO,1720499,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1720499,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1720499,saude,0,0,Secretaria exclusiva,Feminino,30,Parda,1,Especialização,Outra
2021,TO,1720499,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1720499,cultura,0,0,Secretaria exclusiva,Masculino,40,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1720499,eduacao,0,0,Secretaria exclusiva,Feminino,53,Parda,1,Especialização,Pedagogia
2021,TO,1720499,informacao_prefeito,0,0,Não se aplica,Masculino,66,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1720655,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720655,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,39,Parda,1,Ensino superior incompleto,Não se aplica
2018,TO,1720655,saude,0,0,Secretaria exclusiva,Masculino,35,Parda,0,Ensino superior completo,Assistência social
2018,TO,1720655,assistencia_social,0,0,Secretaria exclusiva,Feminino,71,Parda,0,Ensino médio (2º Grau) completo,
2019,TO,1720655,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720655,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720655,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720655,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Parda,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1720655,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Parda,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1720655,meio_ambiente,0,0,Secretaria exclusiva,Feminino,32,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1720655,saude,0,0,Secretaria exclusiva,Feminino,63,Preta,1,Especialização,Enfermagem
2021,TO,1720655,esporte,0,0,Secretaria exclusiva,Masculino,42,Branca,1,Ensino superior completo,Não se aplica
2021,TO,1720655,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Preta,1,Especialização,Não se aplica
2021,TO,1720655,eduacao,0,0,Secretaria exclusiva,Feminino,45,Parda,1,Especialização,Outra
2021,TO,1720655,informacao_prefeito,0,0,Não se aplica,Masculino,47,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1720804,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1720804,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,41,Preta,1,Ensino superior completo,Não se aplica
2018,TO,1720804,saude,0,0,Secretaria exclusiva,Feminino,,Branca,0,Ensino superior completo,Direito
2018,TO,1720804,assistencia_social,0,0,Secretaria exclusiva,Masculino,34,Parda,1,Especialização,Assistência social
2019,TO,1720804,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1720804,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1720804,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,41,Parda,0,Especialização,Não se aplica
2020,TO,1720804,transporte,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,50,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1720804,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,40,Parda,0,Ensino superior completo,Não se aplica
2020,TO,1720804,meio_ambiente,0,0,Setor subordinado a outra secretaria,Masculino,62,Parda,1,Especialização,Não se aplica
2021,TO,1720804,saude,0,0,Secretaria exclusiva,Feminino,57,Branca,0,Ensino superior completo,Assistência social
2021,TO,1720804,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,44,Preta,1,Ensino superior completo,Não se aplica
2021,TO,1720804,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,44,Preta,1,Ensino superior completo,Não se aplica
2021,TO,1720804,eduacao,0,0,Secretaria exclusiva,Feminino,47,Parda,0,Ensino superior completo,Matemática
2021,TO,1720804,informacao_prefeito,0,0,Não se aplica,Masculino,34,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
